Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T88733,2024-05-25,C4853,Laptop,-6.0,,credit card,
T88734,2022-08-14,C2715,Laptop,-5.0,,Cash,completed
T88735,2020-01-14,C3666,Coffee Mac,-3.0,-309.7442098174590,creditcard,completed
T88736,2025-02-30,C2593,Tablet,939.0,-918.9662767839770,creditcard,complete
T88737,2021-05-31,C1663,Smartphone,6.0,,creditcard,Pending
T88738,2023-13-01,C230,Headphones,-2.0,-975.5136180441870,PayPal,Completed
,2024-09-26,C2660,Smartphone,150.0,-526.9687664791200,pay pal,Pending
T88740,2022-11-06,C4229,Lapt,-9.0,839.3634591361720,creditcard,Completed
T88741,2023-13-01,C687,Smartphone,,740.3552050820460,pay pal,Completed
T88742,2023-10-29,C571,Coffee Machine,380.0,567.9609518331970,PayPal ,
T88743,2022-01-22,C3041,Tablet,-4.0,-955.3995892753970,PayPal ,Completed
T88744,2020-10-16,,Smartphone,-9.0,895.8741301699710,credit card,Pending
T88745,2023-13-01,C4757,Smartphone,-8.0,-657.0343395359910,PayPal ,completed
T88746,2023-13-01,C964,Coffee Machin,6.0,,Credit Card,completed
T88747,,C1384,Lapto,8.0,,Cash,Completed
T88748,2020-05-12,C3553,Smartphone,6.0,,PayPal ,Completed
T88749,2023-13-01,C325,Headphones,929.0,318.8998959937940,Credit Card,
T88750,2023-13-01,C4089,Tablet,847.0,,credit card,completed
T88751,2024-11-14,C1688,Coffee Machine,360.0,,pay pal,Pending
T88752,2025-02-30,C2954,Smartphone,-3.0,,PayPal,Pending
T88753,2022-10-16,C919,Coffee Machine,,836.6308006617020,creditcard,Completed
T88754,2025-02-30,C1634,Headpho,173.0,-749.9008495180300,Cash,
T88755,2023-13-01,C3367,Laptop,2.0,-$863.01,creditcard,
T88756,2025-02-30,C942,Laptop,612.0,,creditcard,Failed
T88757,2023-03-25,C3648,Smartphone,5.0,842.8265352468940,Credit Card,Failed
T88758,2023-13-01,C899,Headphones,-7.0,,pay pal,Failed
,2021-08-02,C4475,Smartphone,-1.0,,creditcard,
T88760,2021-09-05,C1023,Headphones,5.0,-735.4952121496730,credit card,complete
T88761,2023-13-01,C1247,C,782.0,$232.34,Credit Card,Completed
T88762,2023-13-01,,Smar,-2.0,,Cash,Failed
T88763,2021-01-18,C3213,L,10.0,,PayPal ,Failed
T88764,2023-08-13,C2600,Tablet,-1.0,-244.95518067219500,PayPal ,
T88765,2024-01-21,C2309,Tablet,693.0,,PayPal,completed
T88766,2025-02-30,C314,Smartphone,-7.0,,Credit Card,complete
T88767,2023-13-01,C4003,Coffee Machine,258.0,-683.760317072145,PayPal,
T88768,2023-13-01,C2382,Coffee Machine,463.0,-319.4088073430550,PayPal,
T88769,2020-06-29,C2834,Coffee Machine,-2.0,-541.2100847838280,pay pal,
T88770,2023-13-01,C4871,Tablet,837.0,-679.5128436706710,credit card,complete
T88771,2025-02-30,C1602,Headphones,843.0,,PayPal ,complete
T88772,2023-13-01,C692,Tabl,960.0,-269.4456779334650,PayPal,Completed
,2025-02-30,C764,Coffee Machine,8.0,,Credit Card,completed
T88774,2022-08-17,C1642,Tablet,118.0,581.0497247152620,PayPal ,Pending
T88775,,C993,Tablet,5.0,,pay pal,Completed
T88776,2024-11-02,C1955,Laptop,1.0,,PayPal ,complete
T88777,2023-13-01,C563,Smartphone,-1.0,$771.35,Cash,Pending
T88778,2025-02-30,C2314,Coffee Machine,130.0,$146.46,Credit Card,Pending
T88779,2023-13-01,C2374,Headphones,721.0,738.974982316341,Credit Card,complete
T88780,2023-09-11,C3455,Smartphone,,,PayPal,Pending
T88781,2025-02-30,C1499,Headphones,-6.0,635.4228620766290,PayPal ,
T88782,2025-02-30,C2556,Headphones,-10.0,787.101708389934,credit card,completed
T88783,2025-02-30,C3048,Smartphone,949.0,405.1722133365380,credit card,Pending
T88784,2024-06-05,C1630,Headphones,7.0,,creditcard,Failed
T88785,2023-13-01,C2723,Smartphone,5.0,-815.0899651416880,PayPal,
T88786,2022-08-10,C3076,Headphones,6.0,-571.698687961953,pay pal,complete
T88787,2023-13-01,C4887,Laptop,319.0,-517.6901270542450,PayPal ,completed
T88788,2023-13-01,C3358,Coffee Machine,5.0,148.1919036549260,Credit Card,complete
T88789,,C955,Headphones,-5.0,,Cash,completed
T88790,2025-02-30,,Laptop,300.0,-544.8246767193780,PayPal,Failed
T88791,2025-02-30,C4398,Laptop,6.0,,PayPal,
T88792,2025-02-30,C1699,Coffee Machine,-10.0,688.7185740577480,pay pal,Completed
T88793,2020-12-26,C511,Smart,135.0,225.54328277166200,Credit Card,completed
T88794,2023-03-13,C4472,Headphones,918.0,202.06952497180100,PayPal ,
T88795,2023-13-01,C4605,Laptop,751.0,720.236496809423,pay pal,complete
T88796,2024-09-17,C4191,Tablet,-3.0,297.6494227739780,creditcard,completed
T88797,2021-11-04,C4750,Tablet,8.0,-633.8055352784090,credit card,Completed
T88798,2022-02-04,C1988,Tablet,-3.0,-695.3186949127260,PayPal ,Completed
T88799,2025-02-30,C310,Headphones,5.0,-974.771842212096,pay pal,Pending
T88800,2023-13-01,C3532,Headphones,3.0,-115.19338888174800,creditcard,
T88801,2023-13-01,C1333,Smartphone,-9.0,,PayPal,Completed
T88802,2021-01-23,C4558,Laptop,4.0,-822.946420604977,credit card,complete
T88803,2021-08-31,C4316,Coffee Machine,783.0,741.4901982974340,PayPal ,Completed
T88804,2025-02-30,C1087,Tablet,-6.0,-100.15344745799200,PayPal,Completed
T88805,2020-06-08,C3280,Smartphone,437.0,-119.2376628994030,creditcard,Pending
T88806,2023-13-01,C1860,Tablet,-4.0,604.1845760258820,Credit Card,Completed
T88807,2023-13-01,C4569,Tablet,1.0,-316.0308308735850,creditcard,Failed
T88808,2023-13-01,C2927,Coffee Machine,-8.0,761.7944332171950,Cash,completed
T88809,2022-03-04,C2224,Tablet,-7.0,552.0404908176260,Credit Card,Completed
T88810,2023-13-01,C1340,Tablet,752.0,-356.44875876339300,PayPal ,completed
T88811,2023-13-01,C4187,Headphones,408.0,613.4863443860550,credit card,
T88812,2020-09-08,C4753,Smartphone,9.0,,pay pal,Pending
T88813,2022-01-04,,Tablet,-6.0,-535.6191887762990,pay pal,Pending
T88814,2020-10-08,C2663,Laptop,-1.0,-650.2884491565100,creditcard,Completed
T88815,2025-02-30,C566,Smartphone,8.0,-520.4383418021150,Cash,Pending
T88816,2023-13-01,C4780,Coffee Machine,4.0,,creditcard,Completed
T88817,2025-02-30,C3009,Smartphone,909.0,107.24829967669500,creditcard,Failed
T88818,2023-13-01,C939,Smartphone,-7.0,665.9855143081310,Credit Card,Failed
T88819,2025-02-30,C884,Coffee Machine,,-323.5355619215040,pay pal,completed
T88820,2022-06-24,C1759,Coffee Machine,-1.0,-838.5110409456000,PayPal ,Failed
T88821,2022-02-01,C3275,Smartph,-1.0,-984.2126648376780,credit card,Pending
T88822,2022-06-08,C3907,Headphones,-6.0,-50.130775951814100,credit card,Completed
T88823,2020-05-13,C2973,Coffee Machine,10.0,-$75.42,creditcard,complete
T88824,2025-02-30,C4409,Headpho,-5.0,,creditcard,completed
T88825,2021-10-20,C3010,Headphones,540.0,,PayPal,Pending
T88826,,C910,Tablet,894.0,-132.81290007136400,credit card,
T88827,2024-12-02,C4024,Smartphone,410.0,575.2755544033480,pay pal,
T88828,2025-02-30,,Smartphone,,-$129.32,pay pal,Pending
T88829,2020-01-02,C3263,Tablet,-2.0,-264.42460938304600,creditcard,Completed
T88830,2025-02-30,C4526,Headphones,-6.0,481.9920784126060,PayPal ,
T88831,2023-13-01,C256,Laptop,-8.0,-$372.55,PayPal ,Pending
T88832,2023-13-01,C2083,Tab,1.0,525.7488973853550,PayPal ,completed
T88833,2021-12-27,C4346,Tablet,4.0,,PayPal ,Failed
T88834,2025-02-30,C405,La,-3.0,714.5061295964830,Credit Card,completed
T88835,2024-12-03,C3556,T,-6.0,314.8261911880630,creditcard,Completed
T88836,2025-02-30,C1226,Smartphone,445.0,$932.24,creditcard,Failed
T88837,2020-12-13,C3006,Coffee Machine,-3.0,-680.1059701158720,PayPal ,complete
T88838,2021-11-27,,Tablet,-8.0,,creditcard,completed
T88839,2023-13-01,C1492,Tablet,-4.0,-60.53149510284600,Credit Card,complete
T88840,2025-02-30,C1851,Tablet,5.0,73.37804689391740,Credit Card,Completed
T88841,2025-02-30,,Tablet,115.0,-277.4965623696840,Credit Card,complete
T88842,2025-02-30,,Laptop,-3.0,,Credit Card,completed
T88843,2023-13-01,C4736,Tablet,-4.0,,pay pal,Failed
T88844,2022-07-03,,Coffee Machine,7.0,-317.8613953932000,PayPal ,
,2024-04-20,C4142,Headph,973.0,,PayPal ,Completed
T88846,2022-06-21,C1809,Laptop,6.0,892.8549099576350,credit card,
T88847,2021-05-11,C1049,Tablet,-1.0,834.5419662085230,creditcard,Pending
T88848,2025-02-30,C3053,Tablet,391.0,-327.6834933636550,Cash,
T88849,2023-13-01,C1417,Smartphone,-8.0,-533.9922082584240,pay pal,
T88850,2023-13-01,C3192,Smartphone,-7.0,-936.2006854268790,Cash,
T88851,2025-02-30,,Tablet,-5.0,,Credit Card,Failed
T88852,2023-13-01,C101,Laptop,10.0,-391.7553724469000,Cash,Pending
T88853,2023-13-01,C121,Headphones,,-680.5944665674110,credit card,Pending
T88854,2023-08-08,C2817,Smartphone,875.0,503.2422162724570,Credit Card,Completed
T88855,2025-02-30,C2878,Headphones,288.0,,Credit Card,complete
T88856,2023-13-01,C2732,Headph,-1.0,-954.120422765568,credit card,
T88857,2023-13-01,C1868,Tablet,9.0,667.2759790392810,credit card,complete
T88858,,C111,Laptop,3.0,-304.1653216906980,creditcard,Pending
T88859,2025-02-30,C2663,Smartphone,4.0,694.5534414735570,credit card,Completed
T88860,2025-02-30,C2196,Tablet,444.0,-680.7053776016930,Credit Card,Failed
T88861,2023-13-01,C1468,Laptop,592.0,415.23155207940800,credit card,Completed
T88862,2025-02-30,C3868,Headphones,553.0,293.481272255461,pay pal,
,2025-02-30,C3574,Coffee Machine,-4.0,315.02771761134700,Cash,
T88864,2025-02-30,C3055,L,8.0,343.7691051781020,PayPal,Completed
T88865,2025-02-30,,Headphones,-6.0,-980.8667044111450,pay pal,Failed
T88866,2025-02-30,C4879,Coffee Machine,-8.0,-322.36518007806000,creditcard,Pending
T88867,2023-13-01,,Coffee Machine,-6.0,,creditcard,Completed
T88868,2025-02-30,C1983,Coffee Mach,805.0,-211.7540855246230,Cash,Pending
T88869,2025-02-30,C1386,Smartphone,662.0,,pay pal,complete
T88870,2023-13-01,C1205,Smartphone,-1.0,114.18671627876800,pay pal,Pending
T88871,2025-02-30,C2728,Tablet,-5.0,916.49393563098,pay pal,Failed
T88872,2023-13-01,C202,Headphones,10.0,-$620.63,PayPal,
T88873,,C4384,Headphones,7.0,-235.07874074193800,PayPal,completed
T88874,2025-02-30,C057,Tablet,1.0,,creditcard,completed
T88875,2025-02-30,C2054,Laptop,8.0,,creditcard,complete
T88876,2023-08-05,C1491,Headphones,,77.62174818033100,creditcard,complete
T88877,2022-07-31,C3223,Tablet,638.0,,creditcard,
T88878,2023-13-01,C2695,Headphones,-2.0,-56.223187698385700,Credit Card,complete
T88879,2024-05-06,C035,Coffee Machine,7.0,-747.1915714282100,pay pal,Failed
,2025-02-30,C1462,Tablet,-9.0,,PayPal ,
T88881,,C620,Laptop,-5.0,,pay pal,completed
T88882,2025-02-30,C3262,Headphones,970.0,-624.8346279342880,PayPal ,Failed
T88883,2020-07-02,C1267,Headphones,872.0,$413.31,creditcard,Failed
T88884,2023-13-01,C1047,Coffee Machine,2.0,-632.4155039444690,Credit Card,Completed
T88885,2025-02-30,C272,Smartph,-2.0,915.4179321120170,credit card,completed
T88886,2023-11-05,C1727,Smartphone,369.0,374.567411604937,PayPal,Pending
T88887,2025-02-30,C2556,Smartphone,262.0,715.2623661668810,PayPal,Pending
T88888,2023-13-01,C3247,Laptop,-7.0,-739.4041305124470,Credit Card,
T88889,2023-13-01,C1917,Coffee Machine,-8.0,114.9094059342040,pay pal,Failed
T88890,2020-11-05,C1055,Coffee Machine,7.0,-356.1536173037010,pay pal,completed
T88891,2025-02-30,C101,Laptop,1.0,,Cash,completed
T88892,2023-13-01,C013,Smartphone,3.0,538.6968429522130,Credit Card,complete
T88893,2023-08-15,C3619,Smartphone,7.0,110.71962096159800,PayPal ,Completed
T88894,2022-07-15,C4824,Headphones,2.0,589.2101035244480,pay pal,complete
T88895,2025-02-30,C2871,S,452.0,,creditcard,Pending
,2025-02-30,C1986,Smartphone,2.0,-778.5015150468540,pay pal,Completed
T88897,2020-07-26,C1460,Tablet,6.0,-146.69635544264600,pay pal,
T88898,2023-13-01,C1852,Coffee Machine,872.0,168.32371185815600,creditcard,completed
T88899,2023-13-01,C623,Headphon,983.0,,Cash,completed
T88900,2025-02-30,C1037,Smartphone,687.0,882.8781829922140,pay pal,completed
T88901,2023-13-01,C4958,Smartphone,4.0,-638.6776521692630,pay pal,Pending
,2025-02-30,C262,Smartphone,3.0,,PayPal ,
T88903,2024-02-02,C669,Laptop,317.0,-147.3871239310320,creditcard,completed
T88904,2025-02-30,C4569,Coffee Machine,,-$588.30,PayPal ,Pending
T88905,2025-02-30,C601,Laptop,3.0,,PayPal,Failed
T88906,2025-02-30,C3310,Coffee Machine,240.0,-446.8555006231170,creditcard,Pending
T88907,2023-13-01,C2818,Smartphone,-3.0,143.117681892184,PayPal,Completed
T88908,2023-13-01,C4981,Laptop,594.0,,pay pal,Pending
T88909,2025-02-30,C1939,Headphones,-9.0,,Credit Card,Completed
T88910,2025-02-30,C4367,Coffee Machine,7.0,-159.91870640708500,credit card,
T88911,2024-05-15,C3856,Laptop,312.0,-298.1252350129890,credit card,complete
T88912,2022-05-29,C3345,Laptop,446.0,,Cash,
T88913,2022-07-20,C3048,Laptop,2.0,,pay pal,complete
T88914,2024-06-08,C4612,Tablet,516.0,,Credit Card,Completed
T88915,2021-09-05,C4172,Laptop,-2.0,,creditcard,
T88916,2023-13-01,,Coffee Machine,-10.0,,Credit Card,Pending
T88917,2020-04-27,C2409,Coffee Machine,9.0,420.6684314854230,pay pal,Completed
T88918,,C2992,Tablet,545.0,-317.1279450237860,Cash,Pending
T88919,2025-02-30,C2846,Tablet,-10.0,,pay pal,Completed
T88920,2025-02-30,C1034,Headphones,,225.2009681917940,Cash,Completed
T88921,2025-02-30,C1194,Headpho,364.0,397.89015377645900,PayPal ,complete
T88922,2025-02-30,C1693,Tablet,6.0,,PayPal,
T88923,2023-13-01,C1597,Headphones,5.0,490.44150793504800,Credit Card,Pending
T88924,2022-12-10,C458,Smartphone,8.0,-500.47781530406900,Credit Card,Failed
T88925,2023-13-01,C1236,Coffee Machine,-2.0,,Credit Card,Pending
T88926,2025-02-30,C3952,Coffee Machine,124.0,-662.8864991408300,creditcard,
T88927,2020-02-17,C2482,Smartphone,923.0,,PayPal ,Completed
T88928,2023-13-01,C2353,Smartphone,,-837.2711908158050,credit card,
T88929,2024-07-08,C4262,Headphones,6.0,-252.1743222682890,PayPal ,complete
T88930,2025-02-30,C483,Tablet,-2.0,,pay pal,Pending
T88931,,C1932,Headpho,,351.71579216890300,Credit Card,Failed
T88932,2023-13-01,C3332,Smartphone,8.0,,PayPal,complete
T88933,2023-13-01,C330,Coffee Machine,-2.0,,credit card,complete
T88934,2025-02-30,,Coffee Machine,4.0,-860.3747303711320,creditcard,Pending
T88935,2020-10-05,C4802,Laptop,,,Credit Card,Completed
T88936,2025-02-30,C242,Coffee Machine,952.0,978.4087881888100,pay pal,Pending
T88937,2023-13-01,C3258,Headphones,131.0,434.8255628947940,creditcard,Completed
T88938,2023-13-01,C3107,Headphones,9.0,,credit card,complete
T88939,2025-01-22,C2381,Head,-4.0,947.7862846746650,credit card,Failed
T88940,2025-02-30,C635,Tablet,474.0,,pay pal,Completed
T88941,2025-02-30,C367,Tablet,680.0,766.685090651504,credit card,Failed
T88942,2025-01-04,C2795,Laptop,4.0,-244.19665349874800,PayPal,Completed
T88943,2023-13-01,C4069,Coffee Machine,-8.0,-717.0938395693640,creditcard,
T88944,2022-07-18,C216,Sm,113.0,,Cash,
T88945,2025-02-30,C2551,Smartphone,-6.0,-438.51520394926600,PayPal ,Completed
T88946,2021-08-13,C4815,Coffee Machine,8.0,475.6235806245280,creditcard,Failed
T88947,2025-02-30,C001,Coffee Machine,-7.0,$143.37,pay pal,Completed
T88948,2023-03-23,C3162,Coffee Machine,,758.2770394453990,pay pal,Completed
T88949,2023-13-01,C2000,Smartphone,464.0,139.48489911946800,creditcard,Completed
T88950,2020-03-23,C2543,Tablet,-3.0,-280.49348000970400,pay pal,Completed
T88951,2025-02-30,C220,Laptop,1.0,826.7633351336340,PayPal,Pending
T88952,2025-02-30,C2541,Headphones,6.0,,credit card,Pending
T88953,2023-12-23,C3119,Smartphone,-5.0,,creditcard,Completed
T88954,2024-02-05,C1809,Laptop,8.0,-537.6687766297180,creditcard,Pending
T88955,2021-07-04,C1023,Headphones,671.0,,PayPal ,
T88956,2023-13-01,C4413,Smartphone,832.0,-699.0947568835770,credit card,Completed
T88957,2023-13-01,C4328,Coffee Machine,-2.0,513.3583824355430,credit card,complete
,2025-02-30,C1039,Smartphone,945.0,405.2293767080400,Cash,complete
T88959,2023-13-01,C4515,Headphones,1.0,,creditcard,Pending
T88960,2025-01-30,C1339,Tablet,362.0,934.456813099828,Cash,complete
,2025-02-30,C3835,Laptop,178.0,-648.98821778149,creditcard,completed
T88962,2023-13-01,C482,Smartphone,377.0,-181.19917841418400,credit card,Completed
T88963,2023-06-06,C4657,Laptop,,,creditcard,complete
T88964,2023-13-01,C4272,Headphones,7.0,-318.30406067741100,Credit Card,Pending
T88965,2025-02-30,C1422,Coffee Machine,245.0,787.3585979558960,pay pal,complete
T88966,2025-02-30,C344,Headphones,625.0,-363.76309904846800,pay pal,Completed
T88967,2025-02-30,C3119,Tablet,-1.0,,PayPal,Failed
T88968,2023-13-01,C4124,Laptop,507.0,,credit card,
T88969,2020-11-13,,Coffee Machine,2.0,-468.52339882392900,PayPal ,
T88970,2023-13-01,C3002,Smartphone,832.0,-910.9266881098900,credit card,Completed
T88971,,C3377,Coffee Machine,880.0,-$370.45,creditcard,complete
T88972,2023-13-01,C2743,Tablet,663.0,640.9724216543640,PayPal,
T88973,2025-02-30,C2056,Smartphone,-6.0,227.26010935382100,PayPal,Completed
T88974,2022-02-17,C4274,Smartphone,882.0,652.6198163539690,PayPal ,Pending
T88975,2025-02-30,C802,Coffee Machine,10.0,-424.09099627059100,Cash,Completed
T88976,2025-02-30,C2817,Lapt,-9.0,364.77638774608700,Cash,completed
T88977,2022-03-28,C3069,Coffee Machine,612.0,,PayPal ,complete
T88978,2023-13-01,C2000,Tablet,5.0,-209.0760317389880,PayPal ,Pending
T88979,2025-02-30,C1775,Smartphone,-10.0,$492.05,credit card,complete
T88980,2023-13-01,C3088,Coffee Machine,7.0,752.394127868771,credit card,completed
T88981,2023-12-26,C4408,Smartphone,-2.0,,Credit Card,Completed
T88982,2023-13-01,C415,Coffee Machine,10.0,-452.5624513424940,credit card,completed
T88983,2025-02-30,C1924,Tablet,3.0,,Cash,complete
T88984,2023-13-01,C2319,Laptop,6.0,-870.3645161412580,PayPal ,
T88985,2023-13-01,C1657,Smartphone,-9.0,,credit card,Failed
T88986,2025-02-30,C2117,Laptop,-5.0,-887.2547132254700,PayPal,Pending
,2025-02-30,C715,Co,990.0,$601.96,credit card,Failed
T88988,2023-13-01,C592,Headph,-1.0,,Credit Card,completed
T88989,2023-13-01,C953,Smartphone,3.0,,creditcard,
T88990,2023-13-01,C1034,Tablet,,513.5073557215250,PayPal ,Failed
T88991,2023-13-01,C1777,Smartphone,7.0,,Cash,
T88992,2025-02-30,C2870,Headphones,4.0,-462.27292349632200,PayPal,completed
,2025-02-30,C3220,Tablet,,466.01048734242900,credit card,completed
T88994,2023-13-01,C018,Headphones,3.0,-$454.64,PayPal,Failed
T88995,2020-03-17,C2392,T,2.0,-$289.35,Credit Card,Failed
T88996,2025-02-30,C2564,Headphon,-8.0,-731.0121224713370,PayPal,Completed
T88997,2023-05-05,C2727,Laptop,-9.0,,Credit Card,Completed
T88998,2023-13-01,C2516,Smartphone,148.0,-141.2704681569220,credit card,completed
T88999,2024-06-07,C2826,Headph,,,credit card,Failed
T89000,2025-02-30,C442,Headphones,851.0,90.96685591119580,pay pal,completed
T89001,2023-13-01,C4375,Tablet,-8.0,$487.90,Cash,Pending
T89002,2025-02-30,C742,Laptop,-5.0,398.5384737175980,Credit Card,Completed
T89003,2023-13-01,C190,Coffee Machine,-3.0,,PayPal ,
T89004,2023-06-18,C3014,Tablet,349.0,,PayPal ,complete
T89005,2025-02-30,,Coffee Machine,-6.0,,PayPal ,completed
T89006,2023-13-01,C2748,Coffee Machine,4.0,-296.0501047764380,credit card,Failed
T89007,2023-13-01,C2966,Headphones,-10.0,-794.4160493507190,Credit Card,complete
T89008,2020-03-26,C502,Headphones,6.0,-$982.39,PayPal,
T89009,2021-12-15,,Tablet,368.0,$126.64,pay pal,Failed
T89010,2025-02-30,C2165,Laptop,-2.0,-267.4916920259720,PayPal ,complete
T89011,2023-13-01,C1266,Headphones,309.0,,credit card,Pending
T89012,2025-02-30,C4697,Tablet,4.0,-122.02317679451600,Cash,complete
T89013,2025-02-30,C671,Coffee Machine,-4.0,,pay pal,Completed
T89014,2023-13-01,C4969,Coffee Machine,5.0,,credit card,Completed
T89015,2025-02-30,C429,Tab,364.0,-470.3677242978230,Credit Card,completed
T89016,2024-03-10,C4669,Smartphone,-3.0,645.9847907768930,PayPal,Failed
T89017,2024-10-21,C2207,Coffee Machine,6.0,,creditcard,Pending
T89018,2023-13-01,C3355,Sm,7.0,-470.25185985292100,credit card,Failed
T89019,2020-05-27,C1121,Laptop,9.0,,creditcard,Completed
T89020,2023-12-30,C4558,Laptop,-4.0,-640.8779351588890,Credit Card,
,2025-02-30,C2571,Tablet,,273.8011796428530,Cash,complete
T89022,2025-02-30,C4846,Headphones,6.0,-234.5577593686990,PayPal ,Pending
T89023,2023-13-01,C2817,S,130.0,,creditcard,
T89024,2025-02-30,C147,Laptop,4.0,,creditcard,completed
T89025,2025-02-30,C2818,Tablet,8.0,-835.4710280891350,Credit Card,Pending
,2025-02-30,C3581,Headphones,7.0,-819.349562760275,credit card,
T89027,2023-13-01,C1484,Smartphone,5.0,,PayPal ,completed
T89028,2023-13-01,,Laptop,941.0,-943.8807400868190,PayPal ,Completed
T89029,2021-11-03,C4077,Smartphone,2.0,635.929071494416,PayPal ,Completed
T89030,2022-03-14,C082,Tablet,7.0,871.6591569636130,PayPal,completed
T89031,2025-02-30,C185,Headphones,494.0,396.32107675621900,pay pal,Failed
T89032,,C566,Tab,,,credit card,Completed
T89033,2025-02-30,C2205,Coffee Machine,441.0,$195.57,credit card,Pending
T89034,2020-04-21,C2438,Tablet,3.0,-900.6205012650350,creditcard,Failed
T89035,2023-13-01,C650,Coffee Machine,-1.0,-877.8367368776800,Credit Card,Failed
T89036,2023-13-01,C2892,Smartphone,-7.0,-357.0864031737910,Cash,Pending
,2021-10-22,C817,Smartphone,,,credit card,completed
T89038,,C1955,Tablet,621.0,922.2632490322260,pay pal,Failed
T89039,2025-02-30,C960,Laptop,4.0,,PayPal,Failed
T89040,2022-04-29,C3385,Laptop,-9.0,504.59816569347400,PayPal ,Completed
T89041,2025-02-30,C1198,T,,991.0158067444820,credit card,Completed
T89042,2023-13-01,C3517,Tablet,-2.0,767.3217004792430,PayPal,complete
T89043,2020-05-15,C670,Lap,-7.0,-849.6879160579580,PayPal,Failed
T89044,2023-13-01,C1141,Tablet,798.0,-603.1693313859480,PayPal,completed
T89045,2025-02-30,C3801,Tablet,5.0,,Cash,Completed
T89046,2025-02-30,,Laptop,918.0,-$135.51,PayPal ,Failed
T89047,2023-13-01,C4546,Tablet,-1.0,-544.2357541054630,PayPal ,
T89048,2023-13-01,C3565,Coffee Machine,607.0,,PayPal ,completed
T89049,2025-02-30,C1969,Headphones,863.0,,Credit Card,
T89050,2025-02-30,C1314,Coffee Machine,9.0,433.87446389448200,PayPal,Completed
T89051,2023-12-22,C168,Coffee Machine,-5.0,990.8669880359500,PayPal,complete
T89052,2023-05-07,C3304,Tablet,6.0,,PayPal,Pending
T89053,2025-02-30,C4181,Laptop,513.0,,Credit Card,Pending
T89054,2025-02-30,C3538,Smartphone,165.0,-765.8452925855040,Credit Card,complete
T89055,2023-13-01,C1969,Smartphone,410.0,,Credit Card,Pending
T89056,2023-13-01,C253,Tablet,690.0,,Credit Card,Completed
T89057,2023-13-01,C3726,Smartphone,487.0,,pay pal,complete
T89058,2023-01-17,C167,Headphones,8.0,926.4603002596850,Credit Card,Failed
T89059,2023-06-06,C2877,Headphones,-6.0,408.71152618744100,credit card,
T89060,2022-06-20,C1569,Coffee Machine,10.0,,creditcard,
T89061,2025-02-30,C4321,Smartphone,911.0,,PayPal ,Completed
T89062,2024-07-30,C3287,Coffee Machine,-3.0,,PayPal,complete
T89063,2024-12-02,C2912,Laptop,-2.0,800.9184692876210,Credit Card,Completed
T89064,2022-12-24,C450,Laptop,539.0,-730.8360754208610,pay pal,Completed
T89065,2025-02-30,C3156,Laptop,,,Cash,complete
T89066,2023-13-01,,Laptop,-7.0,-$787.47,pay pal,Pending
T89067,2024-03-20,C3681,Smartph,-7.0,-266.2500876678270,creditcard,Completed
T89068,2022-06-11,C993,Sm,952.0,516.2589207924110,PayPal,Failed
T89069,,C2425,Coffee Machine,9.0,,pay pal,complete
T89070,2020-06-30,C369,Tablet,2.0,562.1692392438500,PayPal,Completed
T89071,,C1574,Smart,6.0,618.5651108584380,creditcard,Pending
T89072,2023-12-21,C2351,Tablet,3.0,,pay pal,
T89073,2025-02-30,C530,Headphones,-10.0,$617.71,pay pal,Failed
T89074,2025-02-30,C3307,Laptop,-5.0,51.592615529524200,Cash,Pending
T89075,2025-02-30,C2573,Laptop,933.0,434.3857048600600,Credit Card,Failed
T89076,2023-13-01,C4474,Smartp,-2.0,,creditcard,complete
T89077,2023-13-01,C2159,Smartphone,-9.0,-377.2296984326790,Credit Card,Completed
T89078,2023-13-01,C709,Coff,-3.0,-362.9070019506560,Cash,completed
T89079,2025-02-30,C3376,Coffee Machine,-3.0,-991.233726631956,pay pal,Failed
T89080,2023-13-01,,Headphones,-4.0,,pay pal,
T89081,2023-13-01,C114,Headphones,473.0,373.1062981135950,creditcard,
,2023-13-01,C1368,Laptop,,914.6406012653880,credit card,Failed
T89083,2023-13-01,C1485,Coffee Machine,225.0,,PayPal,complete
T89084,2021-12-22,C3592,Headphones,-1.0,$173.65,creditcard,Completed
T89085,2021-03-15,C784,Smartphone,-9.0,,PayPal ,
T89086,2025-02-30,C2631,Tablet,998.0,,PayPal,
T89087,2023-07-09,C420,Laptop,891.0,,PayPal ,
T89088,2023-02-10,C1939,Laptop,-7.0,131.95282285832500,creditcard,complete
T89089,2023-07-23,C3180,Tablet,509.0,,creditcard,
T89090,2025-02-30,C3805,Smartphone,304.0,,Credit Card,Failed
T89091,2023-13-01,C2070,Tablet,-1.0,$359.89,creditcard,complete
T89092,2023-13-01,C501,Smartphone,-3.0,-85.89654907498570,Cash,
T89093,2024-01-08,C3671,Smartphone,264.0,,PayPal ,completed
T89094,2025-02-30,C4807,Smartphone,989.0,$372.41,Cash,completed
T89095,2025-02-30,C4168,Smartphone,565.0,576.1922811182570,Credit Card,completed
T89096,2023-13-01,C1125,Smartphone,-9.0,692.239339820019,PayPal,Failed
T89097,,,Laptop,-8.0,,creditcard,Failed
T89098,2023-09-05,C3575,Smartphone,4.0,,Cash,Failed
